book_id,author
441793,44736
11761373,85593
691637,165783
5826288,2637156
7969786,7715
6904127,3089747
13585962,3048138
2068265,157247
27834786,14492244
25394338,104459
6602917,308565
5983345,311800
15991457,7906
367441,203623
22675158,4809593
5907077,45573
1121890,552407
1041483,903
23282087,55431
870241,379565
25022788,13544804
34951744,16772401
12600397,5197755
17675264,675235
18406133,60157
1355048,333827
1355047,302994
27163716,5627811
6563848,267
175252,9876
823699,44407
34146747,1079703
206549,120780
206547,120780
21854673,4872429
16100699,6561759
16100697,661673
16100694,149866
15714005,75055
33368685,14493980
10047922,4540269
1225371,224299
1418886,668725
166004,13847
6800851,4026
9078091,285217
22694793,2750123
2198068,481929
10993509,4764453
13145708,5234942
13597099,1438
3421803,128103
26804249,8073736
28168650,4111079
33016719,84259
1888886,860591
468891,14872
2448374,269076
127657,73247
2285499,378433
609514,3472
479123,28115
570022,8567
18792864,1083084
380193,216573
41099,2360
694469,132247
318877,6466154
8734408,15882
20428355,227771
2784087,554893
13546393,93394
20612418,4538328
35705955,6604439
23675821,8203841
93491,53632
7041523,8127087
1280410,8298010
10144650,4563316
492911,35994
26812169,5031312
8034753,2729046
9661703,26853
2046365,93866
23966631,1142010
27206496,57825
6071281,285217
6287201,604321
31845609,5075100
9669254,13847
9300209,4348515
9300207,4348515
9300202,4348515
22371573,18540
20062162,6580622
1054274,41339
2688772,614450
5134448,89923
1087794,139984
6897798,5158478
6064972,434350
15992444,2971026
11722111,919
20612594,6466154
76425,43452
817756,117156
1802761,20775
31830188,16070
6680542,15905
1004251,947
1004250,947
3323120,1405181
13596427,3373809
17664246,7010640
15701410,75055
367438,203623
1424085,592773
19501301,30055
11250580,229587
17162967,6862252
20786868,7308030
269323,4624490
13597633,5815396
467137,7906
6345712,132382
30187560,15255660
1824020,833519
15862547,6482349
7717816,524581
1559755,875661
18874,6515963
1762878,947
844442,6998
23213909,2690927
13508406,5763697
3135593,51220
971103,141891
18588263,848591
9672012,6539950
4749791,59358
1737996,67482
13647960,4210465
1217059,44150
28482512,62257
17152264,121117
6408634,13847
34689313,16625872
25665264,6860128
29888528,8121730
8901945,49193
34127816,16430862
1247235,162854
9465133,718319
1641345,1069006
1948751,885855
8315156,1432955
452006,253777
16115639,735413
24201184,1873377
2388149,341311
662005,355512
16052441,5515884
825407,345148
34103609,7012565
797370,1438
3527558,282944
6640177,2878083
397342,3524
29170944,5849938
16073721,2882546
54043,1433597
2560307,11562
12515159,5174528
2836677,1233221
8582644,4119211
1839514,840012
30031460,1664702
10400663,288055
9767612,1838
23899598,947
378495,7380
12713806,286102
9739630,7906
2704154,797989
419424,202713
25526702,18540
24662518,811821
5199274,484705
286851,22050
1912448,7366
25258251,13747728
635520,139283
18662742,850723
10346768,18540
27253055,14553436
1864052,11368
6262448,84063
33749277,6570292
14901602,142
35108792,7156759
12960280,30326
1700240,29947
1488392,11978
30067491,7033807
1422415,175807
346445,73639
2235420,39584
47120,903
50486,2646133
1483905,275175
34388691,5315733
33977266,1127
3242118,28502
21944919,7469
32337403,15253645
1259031,362051
1150543,547848
30826579,7253283
10931770,1119289
19360661,313095
19360663,614450
19360664,6939341
28946790,1268083
17159607,1938
1407593,765413
1793824,44407
902567,618187
935013,22584
35382772,7906
6716070,3023799
3167901,80970
25493867,2313
9349282,919
26196598,8505363
16035667,29185
395270,36912
4108616,160758
13629101,5827230
22085978,7104131
1912296,22050
5325563,4624490
2725280,255941
17262122,293019
8691787,19309
1236320,86808
715489,25000
6352557,370435
6352556,370435
7724705,976279
25378239,13836871
17454536,1127
25434864,504927
17675384,100859
12018205,4624490
12585315,31907
356103,204004
21047085,965091
781754,19879
1540053,875661
21521238,38069
896312,7380
9805296,1988741
6269844,144559
661551,3160941
868668,142
3704737,8161
12421971,5031312
436091,25415
358509,92372
844982,278908
6940226,7906
1352562,66522
1507915,52060
24831044,13457969
235926,7468
9835155,819943
2068462,80989
586474,159920
586475,159920
32182062,15857693
4518452,1884401
3769306,335136
6281660,17148
7494101,25026
956022,62567
25004284,13536086
18108058,2981166
18003036,16070
5880911,208050
3428138,91847
25320272,903
17668750,4974061
297076,44150
2864927,2031943
5751700,75831
576021,25585
21891017,6373
1422888,1244
11280893,4815031
9244865,4332275
21194854,8306843
13579253,62257
9933959,9876
35214885,2697
23640832,7275491
1342828,557424
25248510,7056690
11665920,207918
23474764,146538
20262258,8164
23304682,6466154
10312961,141003
1270599,7906
7961474,23988
18002115,5184087
19443148,69998
1410550,1438
21871784,7086064
33917578,14674640
16142405,3472
25318395,13507523
1636881,7440
20813391,29574
145112,30055
145113,30055
10903334,285976
13583952,4565823
10594830,1354
22823542,4624490
30985863,441063
2248517,140859
17882307,44150
6054142,2766330
850867,89795
1019742,407708
8123003,2552169
683018,80892
683019,80892
488844,22191
13296334,5782235
26850851,397009
10176532,2894479
29350886,39150
1762792,947
18660586,3102060
417727,1438
2625277,147627
1301934,7816
302016,4261
25034271,13847
23793781,29963
456619,141891
322700,161775
5918,4021
8762743,769938
1142968,31329
6556441,9800
12600274,4408325
6577386,1268083
474480,265461
3024139,532919
17855698,887400
11720651,4948601
9905599,685959
9905592,128742
12890559,51220
11904233,3227483
2698339,598932
6361575,96714
11390584,2860241
15840946,20903
4480034,209272
10181346,6210
1016808,194437
3143648,701124
2954691,146919
53031,4261
7114329,5390831
34865218,8445480
17308185,50090
6726352,3027717
2045929,52458
10166239,4582495
1425317,9016
9819321,123837
1493551,218260
15786832,6456055
30423410,583523
1460613,1630
22349465,285217
6094435,57189
15353335,6294181
31197776,14542574
108709,62913
3120839,1333177
6996000,2879069
3839889,30195
35455511,7351298
18816689,5349123
35668923,8075577
479228,267993
4758111,16070
7844225,150060
20868980,39152
654738,351949
19008467,21460
13324301,3227483
15762971,1920032
6563898,13275
128392,527954
33134055,14932739
458113,6878
9718074,6517
13142327,4548977
13509302,5764161
12618654,5204436
3598233,4398874
26196086,8345260
24097400,415314
7092964,6466154
15751258,292578
1358824,214245
274405,1864046
18767107,224708
18854493,911447
11013179,24391
7044914,73602
13236959,30195
22472859,6898159
538939,4379
1877180,661093
1704447,143178
24796307,4940480
24796305,105755
1189855,11525
7094453,3153748
7920492,184755
7920493,3442380
1892888,69830
20651418,671564
1458111,684249
29936708,15188108
17713374,903
6360282,2742325
665490,318835
665491,318835
25320319,903
1513935,59688
10339809,4624490
27413381,500
22017572,378433
2888563,1251513
11100970,3114972
6599577,2980494
448,5798517
18300707,128466
31328109,16170595
244995,7469
34448027,912669
86557,49567
76729,8567
35747064,9822521
4193789,500
21068509,480932
25881494,7256737
2947861,86432
11427932,3307826
6053335,850723
1072307,919
294395,13638502
16557619,23162
294399,13638502
16162094,13847
6411224,356175
17668066,4548977
13005221,355063
25938793,903
6004946,1335181
970251,82601
26095529,523063
960036,13638502
3005412,732694
10583978,3160083
8445408,415560
265752,6904638
17159513,6575300
11297243,947
9870262,206707
112110,64845
112111,64845
1769530,919
23153594,285217
13452712,65528
23217451,2096314
12637744,5158478
1044710,181611
1044711,181655
1718712,4745
1433937,75779
1928807,541628
6485880,697051
26043184,1032038
896707,82724
18673996,99703
3267094,73639
804491,421069
6648592,1721729
4819590,907932
1221862,52103
18516208,7276166
472636,264545
472631,7014283
18970562,590127
1097965,4379
61440,527954
27174169,59712
32610203,7578991
23333017,3453827
23333016,457281
797587,60905
6640210,56964
15982736,6518139
33391622,14001878
451354,13847
18158832,7363
567288,6466154
338573,5158478
11458857,764493
10809090,5031312
7829672,44964
26130110,903
43939,3341504
43937,919
12802851,6904638
35009603,16187628
15999563,973
25701715,2690927
13166690,44384
13166696,118899
13166697,5031312
963569,15905
22704088,52060
730642,39096
22059122,139984
7828064,36912
13580156,3519411
1606318,623569
4532986,269700
17665853,3937786
17665859,15435
6187969,70872
32822644,15801136
3218839,33998
3010490,36171
3554421,11564
36143862,17129648
20407207,5031312
10052866,75055
29781795,82947
6262543,335580
8187291,791071
201217,23988
201215,23988
201219,23988
2611348,37165
10698523,15291385
1158969,5424911
16136181,2754371
1889817,18296
11993288,3430
30842528,2360
17618843,5977464
15822153,2824442
6870367,4273
278341,3503
16128472,5363528
23876233,10813443
2139073,972588
2139072,11694
4248064,123856
741966,93394
1729354,2360
13687383,711099
1514029,275175
25987665,3267401
31835606,7861886
8387371,4064654
3340581,223748
20559758,4273
36392878,14493980
22098337,4026
509437,6460101
509436,2955545
509430,11523
1063570,273014
145890,19361
510404,1409320
399119,198492
821455,903
24610275,146538
18491558,984651
6561481,1366641
18056467,15418019
20507718,4587288
15999388,285217
556533,305379
556537,305377
31126357,1905749
18702627,2083802
876121,338084
14316614,204916
7506039,2870646
35691576,617352
18372131,875661
2270092,1023504
9756206,470953
13409395,4165852
35061258,16815051
7487563,2729559
29428387,76241
25024700,75831
22603726,33998
8721553,88840
651354,183019
13644891,16070
23529578,9843594
2648728,1165750
21946216,6583769
15772903,13453
4604184,229205
10444436,168052
3369612,9390
322145,55582
81705,29947
81706,13453
13220596,3178802
254765,148847
254760,148847
254763,148847
13391347,5437237
269277,157018
430352,1733
13538051,47602
13538057,4040279
11313436,2742325
6623845,48194
23267029,13638502
10602457,3341504
370722,4624490
1666210,262070
1428719,56892
1626126,675022
1626125,675022
6708955,996115
20824016,7265764
13561716,5784242
1025552,80331
9536824,1254991
1223771,4026
530924,84965
1074856,65124
24657844,5805618
30129,435477
344156,7906
867678,74640
3280377,1390138
836218,13275
12036353,839040
13560362,11523
24600994,4078353
18657639,8895
7855795,128771
18281295,7816
12540589,690223
12680575,3227483
20342676,10547
1595867,1765910
275512,66522
275510,66522
275517,28345
5924914,602590
1246750,7906
13236979,4110446
7085457,12183
948845,8895
17571033,903
16047115,669307
6480873,947
18020610,18540
33134032,14932739
34685037,5446966
11455549,6466154
25832297,113590
18283350,1493007
22836283,25415
22836284,25415
6926536,848591
17795403,7046938
9552269,3483484
11787202,6669
15787477,1920032
25656362,14054363
1544731,15951
14516531,166017
11873054,947
29086329,2904025
2530939,3176907
1223727,39611
315355,23729
12412322,4699102
6321356,6466154
1213258,5158478
25110164,6570292
883173,103144
13417168,5447940
18125037,57938
15736391,6435754
3945113,2360
17378484,4625385
748436,701
16249566,3175666
1609291,745712
22714769,128195
25963235,209272
2461295,646793
33389544,7373
34828665,4379
172461,44150
328739,188725
11959579,89311
82357,947
29383514,1120663
35793528,13834373
18334644,7223069
853579,56750
1142110,56460
22444801,5075100
21099778,140617
25814193,5752
3343598,3462201
50470,13275
6100413,35105
481463,269076
12879736,1674053
26157301,13911632
17976968,13952636
23647577,2845645
2690359,2899595
23564007,196092
23129770,146616
16165152,227135
482139,269433
21954848,1438
1222125,282944
1222124,224350
10441137,532754
1667077,2730977
19420961,142
11530503,84259
6963711,452654
6963710,1457763
6963712,1457763
1547992,4026
9507278,4624490
6926210,2128750
6772678,232179
24305661,5031312
16299567,136719
4511583,56964
2665121,1957072
1986822,902683
12132135,700078
17192083,36913
23129840,5424911
26196185,7014912
11253739,51724
1787713,4030
2310683,89795
31671190,15670636
274700,160112
274703,160110
6640113,2994551
7688895,3360197
17342320,4064654
26228671,13536086
6469853,2931256
8687650,32677
3383749,754600
7922889,3443085
417287,140278
1006623,1733
12652684,17148
2908467,7715
2908468,854076
13493680,5756722
13592054,6976918
13592052,5813193
13592051,583427
13592059,192221
13592058,327725
9814533,25096
85806,49072
4048492,72654
5709235,560072
12192910,388870
32570443,15958842
2789439,7014283
18756799,4261
1774130,938953
6729456,731845
22614185,505649
9277679,403624
18674286,99703
131067,40585
26175708,5138460
25555249,214618
15736066,567923
28628,16071
17219583,6460872
27215519,7152754
1167976,570651
10161497,1938
636860,10332
546301,36289
24510878,6648402
466869,261656
10440879,10532
18141984,6869035
112230,64931
11504012,803833
5279026,2251699
26809975,504927
14061962,2785979
1753121,14917594
6101010,2784194
7114596,305758
382611,113535
382613,14002590
23431317,7715519
18295863,3140334
20661246,3472
17377813,6466154
77660,13638502
6235006,191218
2421418,1079541
17080120,4928694
13539795,1340945
2266758,5438774
17702892,4026
29771799,15147132
11879991,4950501
1700705,783154
3153958,25492
11104914,176095
20626639,7916749
6653030,15291385
35390989,13807841
184198,3138026
1728568,528937
635924,29836
577240,279656
2962765,782184
6682672,186655
22357269,285217
403517,4624490
3223829,126475
17465686,5145923
700480,96714
400930,32513
1150003,175286
17401613,638250
7112139,11781
13631221,40806
661736,293019
22001011,350983
25384844,8445480
17934548,99727
18222731,103963
8286280,902781
1176573,217658
3611024,116530
29621129,8445480
23995284,1296552
32467602,86816
18998046,4123541
24783920,144585
17993491,6569784
1260343,30476
23567513,8387974
19595146,6466154
11520384,4699102
30076169,3940589
2576238,36088
10626367,81466
1291673,6001358
28116761,693235
399161,19126
1453623,3535
565321,309671
565323,51724
844444,6998
1726368,57900
9571046,711099
29993412,161335
49930,1838
49931,1838
32922252,13807841
5076653,8164
23199524,43790
8139323,875661
4501588,4699102
8619811,583427
20312945,3166831
13309592,217658
13012720,70976
6240261,2839419
18166471,4048328
1428055,5166297
2086363,817385
8372651,4060713
405099,229532
18046066,5308345
18586049,880055
25682077,2886351
12169412,5449466
17211675,270498
6256693,903
25264828,6669
1060828,13847
1396612,552426
17336455,3436678
17411798,34336
11663520,2875091
6496997,671901
1825430,834176
902238,4624490
26761853,9885617
14624416,159705
7229372,3199879
17337085,823180
15840981,1691
2631490,719713
24846539,4479361
28491054,14843185
514775,8110008
1254347,136833
14758734,20775
14758733,20775
32729484,7906
572057,29970
3378409,56033
1716136,64845
620730,87097
13243253,5370733
6688441,5031312
4619438,58022
19118310,7906
10392701,5152
157881,2003542
22805004,903
134145,6669
134142,6669
12297092,48969
431021,29812
9371035,117128
95772,35816
1322949,203623
7234120,452537
32491800,13976
6511310,4699102
1429465,184758
1429466,184758
22225741,4038643
702024,374712
17304665,6505781
18249226,15882
32970251,14428509
22542235,13476579
160781,93187
1938715,6373
2069270,782184
17347698,228679
1192736,229360
1123542,110401
253091,114722
27404707,4624490
10161187,1569475
1633058,1488954
33543398,13688165
12268147,5102193
300563,122843
929307,78739
25021516,9494
2733745,4901491
34597368,8075577
30108827,3097332
692670,141623
1717808,191472
7437078,3250126
7957228,2128881
30130134,381221
8264292,984651
29376835,13807841
22034283,5828083
6016845,1905749
10337307,947
13706056,640851
18761657,204916
6491204,59190
17293404,1263299
1141378,26814
6976197,1932528
28080536,6035226
1517959,11525
17794772,947
1585608,635234
162866,69010
888962,438842
29941961,432658
1244466,130267
851181,95860
937854,30476
7999392,154206
22707131,8381638
1296080,25128
23120191,8556172
1040422,13638502
318678,183177
15844256,6201363
2347001,388882
2353701,1055589
2014000,318835
13626005,965885
1286848,3472
16170287,6587864
33783555,4028857
6372436,31425
586012,36910
13102119,18540
6712912,3022623
6712918,3022623
14580479,3098059
32046834,510467
2604460,8099
15760629,891571
35123980,6466154
7101790,1920032
22283979,217053
33838806,4344745
7615837,414984
457394,231524
1750273,348557
8378818,874602
26164193,749461
2441348,326609
3628861,3734
150269,1253296
150265,86816
150266,86816
18813253,2839237
7727399,5783296
569284,5031312
9540613,3305470
15992684,5779526
18132029,14680128
1712291,401316
22499941,7906
3985842,20903
4161626,12183
14563663,3083898
26547345,4797485
7623958,386001
2368727,3112747
13491902,13275
21481294,7340919
105241,60913
28130416,49240
21814524,5038424
21814523,634289
21814522,1988741
12402308,645657
3933334,2889521
1245094,601551
1999751,36910
34763634,4443013
10994284,903
6392365,30326
2958371,656986
1320624,157500
7958806,14210
7026397,3113978
18523458,1335181
21789025,7214498
24305728,6466154
30753722,39150
254,147
1541498,100817
29511692,441410
26196287,4456871
34209456,68597
1140174,118389
47710,26807
47712,26807
6317424,6466154
2002558,231574
36075107,279656
36056405,15294122
153052,500
12875506,13453
203922,119003
203927,119006
203924,321421
203929,9815452
19358640,6466154
10352280,11563
25034691,1593709
15904926,28393
15905626,315631
20087543,64845
6275904,17544
764135,4624490
10917144,416707
2622183,316374
18501,11145
18500,11145
18503,11145
19531018,903
2160124,251113
13514106,1061015
7084171,33515
15739123,6436748
12996529,28345
31693086,341565
4446803,1857265
21087017,310596
32516609,1296744
1621288,221403
13597320,891588
12917494,5064961
687475,159826
18629482,903
581809,18540
17141357,1838
1100896,1969
2919643,129367
36130848,16428415
821274,1733
409458,231986
166362,36913
25817233,25415
8017195,49926
22539171,8324899
22014600,215662
1476292,175682
6681218,344959
929597,500
6681216,71027
34274220,4176872
453851,4089
378653,3430
12429015,5753896
1124443,142282
113216,65528
7674746,1905749
1760284,17148
5849694,37269
30047022,112534
22693979,446692
530254,293331
12512185,4532743
555945,207160
1531492,558316
361013,947
361015,947
361014,947
21936830,339609
17228279,6884510
31944643,282933
16163245,1348229
3699607,456940
944280,7259226
25237429,276068
213358,1050
14786558,1864046
19371567,919
7037591,903
15608791,227234
2869038,457805
34728335,16187628
1234051,5152
28416639,326609
24874297,11525
17934511,532652
24177242,5105595
1024479,44407
13610559,719714
27283753,4624490
7113245,3060216
22515565,8390281
17562394,493120
969961,490297
15983585,13275
24996183,60157
20880628,2889521
27801268,26814
15994363,593561
160961,25157
17789868,7044820
1568205,298039
27776317,1102879
2975512,12447
32811861,34575
13247279,4218515
1142060,94173
30717170,7754676
7001422,25157
6522129,1438
357581,49193
8109840,3508582
752260,142
10809292,457805
34593113,6168480
381831,140859
10378060,903
2358009,29677
1840339,840396
626691,4261
626693,4261
30849348,14191409
1569058,851224
7847348,75055
13698946,438036
53113,7906
53111,7906
29100335,13275
62027,13291
7139681,2752240
129649,106
5634794,46171
1292039,7320506
34918025,44150
19542190,138317
3304298,4452588
3308832,196012
630902,14918
18335639,7223477
24580946,196158
1282406,7330629
16114207,6466154
28818567,9831698
12110629,4026
99378,57243
16211819,3335775
1211292,55240
17028227,594501
2094961,25492
1159010,1036615
13618035,13847
7641377,2008319
910768,71439
845197,121818
996097,32878
27367489,5031312
1176572,217658
35863488,17059434
7667952,2863794
138138,11978
138139,11978
138137,11978
138134,11978
138133,11978
40057,22476
20657495,1248880
17070374,75831
25316828,1461326
2285687,19126
1048665,521967
31550526,3565
29094718,305328
6979022,492712
29957155,6466154
24874364,59712
24874366,919
24874369,221585
18203176,294497
1617209,732612
11052435,2061727
19063179,2980494
29561576,107564
9674936,13275
833130,73601
1517054,389257
1538424,6989
29522641,4119211
21882248,8133555
7686305,6466154
25727920,4308573
12236241,828451
25924183,2697
30822615,6870010
3318055,267703
1109441,547194
29633643,68297
29633642,100859
6816907,3059652
27278550,4556948
1731252,795235
28524809,44150
859313,444239
9580004,4427412
1612142,173427
1579396,285217
25813518,1988741
19352,5800725
19351,5158478
19350,5158478
19356,5158478
154457,3505830
752755,65528
630593,20775
11687703,359801
94584,26853
20409979,871368
2604303,2360
28088400,285217
25175695,3472
11299572,2326716
17253544,6894088
26158735,8473734
1556022,154816
9670245,32677
28502750,438
19077834,919
194045,113111
29649,16707
857387,3736
6660748,55242
27862531,1259033
29752702,15080768
762619,115058
21803057,1438
8688029,701124
25691964,674915
6613724,2970845
10663397,7440
4463895,825487
18457246,44150
18276694,7203271
1882553,154206
987801,85493
987802,41993
17071511,117631
1007018,11525
2345765,25415
108140,7440
30758124,15403097
1585904,342903
21676598,7788634
1444019,2933239
21527802,5152
16086538,500
17064549,6647956
289818,141786
289819,141786
873233,516921
143367,1244575
10584624,225289
13222621,524878
7818286,733330
4957488,2060907
7506335,1981773
8608858,411497
4917703,8164
6100069,167915
2353608,29947
15863145,4452588
203919,41570
25882202,4917745
6955317,5031312
697529,305472
29467592,7440
1433217,674178
12992454,26853
10376619,811635
29363289,224183
27871240,14686777
25893597,34942
25893599,7163011
387811,533521
387812,446692
937005,72648
3693484,1540082
34501298,5581146
22031456,8185211
22028592,4493156
964559,69377
18273443,385728
2055716,138814
311681,179563
13429546,6669
811273,424178
13610946,5821004
558702,306446
150320,15201
150323,15201
150325,86849
150324,15201
15739722,170978
3948955,737394
15865566,123627
7819299,1335181
7554126,1265628
29773753,15147806
33405634,75055
30054362,16785790
1301187,29947
1949057,938953
6134523,2105301
33905216,13557749
23359806,110818
18999078,7440
8148966,5158478
5317125,1067526
13137684,4442927
17739456,4699102
17739455,5158478
32468711,1109606
17739458,5158478
34933375,8898
35846525,14694907
17623155,617352
493365,275246
19267696,44736
13127651,947
1302553,201550
2331867,2360
1345111,84076
18630830,1231596
22753656,4064654
5100588,176202
23442646,72605
2679481,1176727
35550217,564932
32886178,15203823
25542432,8307199
2093568,73432
10422505,2903376
735652,13728
6520987,5158478
10609123,186767
3557721,21886
18758641,7816
30177966,7816
7755398,872336
1523212,5605360
6022886,2755605
15782594,6454478
8805270,69830
747252,386001
28385945,7906
10777241,4713554
19602806,1838
13493398,52060
22617578,1127
23261177,8587739
18757485,3297642
631037,340727
16142378,1393700
11834767,117631
8847901,385568
10707040,45502
3182861,267112
10367410,662317
12292906,4699102
15767752,59712
7929014,2869565
5404014,9325
13554994,16071
8138732,5158478
225833,498018
29773171,34575
225836,875661
7902042,114681
223062,1711
13130654,6785
223069,130544
2010522,913662
32447057,15905846
1200715,162294
4221621,8723
203921,119002
916416,468408
2250250,61636
325696,13181
15902848,6498225
7713587,32878
23302577,16070
6680897,15905
388780,95276
8567350,1132625
72937,15291385
1322347,285716
18070963,1248880
104856,6466154
104857,6466154
10193713,158432
23256049,4699102
24945124,3227186
616376,5636865
12863352,1355090
33833094,14542574
2016638,52060
10818096,4725641
6997336,153430
234886,137408
234885,137408
234883,137408
18989278,714428
2418841,30195
30556924,3215812
256137,149685
433899,244431
60938,7380
754941,399193
20875363,2754371
11029819,1225269
724004,36916
724003,36916
27181337,6072897
15763752,4979183
31213448,2360
3301787,41868
649482,150653
91009,52289
30769639,506961
11954508,464486
13076893,3462590
8008082,874082
15720951,1030103
16057145,2883665
22749710,6669
20797576,6695595
132739,26480
18624794,5989
20827470,6512038
32017112,6571942
1292084,89795
10889196,18540
13410399,1905749
18184786,5481957
24936849,13507254
1998194,277685
12273907,2926117
13551355,18937
1775090,812953
25906221,7906
809060,57830
23884913,3475365
1252138,604321
1368968,121840
1368969,13453
12592563,702568
30374054,6938403
1762584,236
1386337,656673
33848285,16306811
9494844,30011
2275646,36453
17802129,7048795
17802122,698130
22245045,112535
9500424,4406654
3640819,819943
23290746,1002
16156480,2128839
567796,947
15815803,8567
34443109,4163272
1123135,552870
201735,4699102
9975866,850723
2753910,6466154
20350551,7711408
8075404,11529
52932,29919
25074261,494717
32687436,8647798
6378275,1346691
14524015,6065935
17412144,6953031
36188318,7705340
21439624,828451
6145480,2863794
666993,110180
666994,110180
2290125,16963905
13415417,114123
13583378,5808186
10955236,62157
4531761,58015
23262679,18540
1610098,543546
2048702,13638502
19461531,51724
35783117,406557
835591,7380
3338439,885000
34408608,55726
34128836,16380019
5580006,13453
195609,27173
16107271,130267
11747487,5419474
49461,7906
49462,7906
49463,27855
32987948,16083036
15714901,338705
35893511,6669
1744237,31255
10593697,29963
31944716,15938709
11586344,107564
7352630,3243017
16136493,6574825
13412101,8203881
7787252,1405181
7787255,1405181
7787257,3394684
427666,241070
28878697,150558
428945,114265
840006,436229
10372340,4621341
12364104,7440
24824841,2637549
27233421,285217
1646405,119004
34449756,8111572
6546147,2960967
16645619,4379
16645614,58641
335365,22583
1731280,4659006
1255176,195780
1911404,7162814
23509200,13847
950591,222761
1127173,193302
13502239,5760808
6672512,7259226
15744494,64845
12068397,6466154
776077,285217
26173207,6466154
9872097,2833211
734047,1078471
2080647,15166602
5492746,607649
30147962,15244062
1204770,56610
7502366,475293
751711,30010
1592128,60905
10433661,60051
1615258,546009
1615256,546009
12070805,3503106
22962879,8455875
14584722,11525
293924,1438
28798927,2088734
15165537,6151193
17675227,7906
9713841,554893
1438020,7045535
9938267,449383
18643956,903
6215097,1312234
8037839,606353
20763601,707250
1542057,146538
25356501,9876
6093906,903
172662,815143
251677,29812
15858339,26480
1409161,10547
1284549,413510
8148249,359801
11403945,2128839
70159,39540
949573,4624490
18067912,191655
15009203,5031312
19545061,7577886
207579,4089
20937910,6373
12996447,15435
13550441,5779152
29235504,4699102
16284504,1184523
107194,61996
17411339,6952594
12115634,715328
7010761,947
5337088,592350
609486,17583
8514323,4624490
7132073,18540
12143,7715
12144,7715
34714825,16635670
2607183,1759
2087937,6224
4566898,75055
8527789,1009234
2995852,10900
12931403,84259
29888584,325732
10493950,3503
11098508,29963
133175,76789
28428323,8604835
1296289,186771
8836365,11563
22016165,7162591
23157973,566
34706849,15965974
24514024,158815
6266464,55582
22936831,4379
17711430,7025978
318838,183258
7882218,7816
4713980,736523
1388298,903
765482,161803
15863042,6482533
12668722,2626335
12764721,58641
32700964,15097338
20808817,1127
599128,325592
26769862,14166041
10316435,947
18802298,1208394
1740456,207184
4420323,6466154
2846781,42249
27853427,5114736
211851,3020747
526196,15804
7003627,322238
133063,76704
304125,5639429
1551195,158432
92604,874602
18470911,3228066
4703,1050
28667880,186771
6740972,875661
11236719,196092
312434,27600
18637283,28412
367005,20124
367007,26491
664820,356913
17318566,5136
171547,13453
175055,102126
1765573,424590
20763069,17623
6635704,722724
780534,7906
2131661,969639
10857910,7906
870172,4388
6343364,819943
22609477,5752
888441,141425
385114,49280
15699154,2881371
2947359,80831
34555596,3503106
246851,144280
13576498,30195
406896,165783
46291,15291385
17465127,597864
216322,3565
19471527,903
35004551,14203188
29615673,9805756
137130,5559570
2641315,73691
2372796,1062400
14655938,597864
151720,87686
20956896,6590819
15829921,6470217
1196243,581676
9418692,1266301
504945,18540
17789295,99703
344134,456940
128458,72605
128453,72605
128455,72605
128457,72605
22324925,7036332
2776679,1212092
589822,321279
25997558,2742325
23532908,186034
2325390,18540
3225693,3012988
34220790,7715
10391779,266735
1900971,175682
148041,23162
21900860,1996325
13585986,255492
361019,158432
361018,158432
6662393,317060
33910850,14371359
30252773,14542574
3048819,638737
12948842,5293339
18666472,6570488
6080672,31723
203208,20775
203206,20775
203204,20775
203201,20775
1296353,9586
319043,17055
7946151,842933
10743189,62157
3004638,22262
25110514,13610854
4896658,1800960
10318202,7906
1289255,619424
25140534,7576663
26809782,361550
1054744,121840
27254788,5349123
30240100,4332478
410662,436043
23129713,5424911
9705656,4026
9950743,4519609
6675714,120758
36148727,6781
19311905,5828309
22381314,41339
24272405,6431496
3672997,319550
17664946,386595
12363826,2014
25326609,7326381
91616,472507
4375044,3404323
7544888,15062467
9000677,758702
12239742,673451
19016323,1691
27877703,8108535
30037802,1069006
7960189,22050
595304,1230
595308,225041
784027,22012
11488171,175807
258754,3948807
14290619,946870
1580749,61509
7821878,521490
19178,11525
32191691,388096
32191694,1396700
87078,6466154
13432318,51220
21492092,37479
20928597,64845
2436519,148847
1884376,332568
2262963,29574
18617694,422504
21041724,13453
213153,22446
26635644,817575
17665679,4609261
29753447,3246211
7741099,504927
21468140,202638
2869039,13275
16056615,927457
930235,383060
987196,5460776
1194198,70294
11352618,285217
448943,21218
448944,21218
20737044,75055
16241798,72039
20486280,285217
30775218,227771
20893880,8567
18665351,230146
8966564,2730977
9353,6113
21944952,8154365
2176975,658114
23305547,5132689
360915,57189
360912,57189
8965178,648496
82912,875661
26196147,1579930
7457621,22050
22156991,4537490
32722406,8445480
12496897,617199
647812,302021
757202,185452
8510764,4099343
965354,39154
31393953,15589448
94670,51589
1538360,26819
27216053,6466154
6707992,211636
2476036,4699102
543222,34391
1612887,44150
20453739,3335626
17612435,6996057
184195,3138026
26825595,14424803
17375119,322238
5171594,520142
9538225,44407
13603659,5818047
776734,903
10142486,947
429378,29947
429377,15201
32993317,40967
1014202,7380
1590511,650235
614988,44384
614989,44384
22380903,18540
6809674,4147342
22386990,159826
8075506,55323
1875403,919
8763096,44964
6340985,947
26013665,903
1416067,667649
21261318,41902
1005596,504748
23192926,899324
375201,42920
16028970,1127
16044593,903
32182023,858985
1590392,435507
402031,52060
