book_id,text_reviews_count,country_code,is_ebook,average_rating,description,format,link,url,image_url,ratings_count,work_id,title,title_without_series
9670245,7,US,true,4.27,"From its inception in California in 1974 to its highly acclaimed critical success at Joseph Papp's Public Theater & on Broadway, the Obie Award-winning for colored girls who have considered suicide/when the rainbow is enufhas excited, inspired & transformed audiences all over the country. Passionate & fearless, Shange's words reveal what it is to be of color & female in the 20th century. First published in 1975 when it was praised by The New Yorkerfor ""encompassing...every feeling & experience a woman has ever had,"" for colored girls who have considered suicide/when the rainbow is enufwill be read & performed for generations to come. Here is the complete text, with stage directions, of a groundbreaking dramatic prose poem written in vividly powerful language that resonates with unusual beauty in its fierce message to the world.",Paperback,https://www.goodreads.com/book/show/9670245-for-colored-girls-who-have-considered-suicide-when-the-rainbow-is-enuf,https://www.goodreads.com/book/show/9670245-for-colored-girls-who-have-considered-suicide-when-the-rainbow-is-enuf,https://images.gr-assets.com/books/1476541895m/9670245.jpg,153,505856,for colored girls who have considered suicide/when the rainbow is enuf,for colored girls who have considered suicide/when the rainbow is enuf
28502750,41,US,true,4.05,"From former U.S. Poet Laureate Billy Collins comes a twelfth collection of poetry offering nearly fifty new poems that showcase the generosity, wit, and imaginative play that prompted The Wall Street Journalto call him America s favorite poet.
The Rain in Portugal, a title that admits he's not much of a rhymer, sheds Collins's ironic light on such subjects as travel and art, cats and dogs, loneliness and love, beauty and death. His tones range from the whimsical ""the dogs of Minneapolis . . . / have no idea they're in Minneapolis"" to the elegiac in a reaction to the death of Seamus Heaney. A student of the everyday, here Collins contemplates a weather vane, a still life painting, the calendar, and a child lost at a beach. His imaginative fabrications have Shakespeare flying comfortably in first class and Keith Richards supporting the globe on his head. By turns entertaining, engaging, and enlightening, The Rain in Portugalamounts to another chorus of poems from one of the most respected and familiar voices in the world of American poetry.
On Rhyme
It's possible that a stitch in time
might save as many as twelve or as few as three,
and I have no trouble remembering
that September has thirty days.
So do June, November, and April.
I like a cat wearing a chapeau or a trilby,
Little Jack Horner sitting on a sofa,
old men who are not from Nantucket,
and how life can seem almost unreal
when you are gently rowing a boat down a stream.
That's why instead of recalling today
that it mostly pours in Spain,
I am going to picture the rain in Portugal,
how it falls on the hillside vineyards,
on the surface of the deep harbors
where fishing boats are swaying,
and in the narrow alleys of the cities
where three boys in tee shirts
are kicking a soccer ball in the rain,
ignoring the window-cries of their mothers.",ebook,https://www.goodreads.com/book/show/28502750-the-rain-in-portugal,https://www.goodreads.com/book/show/28502750-the-rain-in-portugal,https://images.gr-assets.com/books/1463156930m/28502750.jpg,146,48656094,The Rain in Portugal:  Poems,The Rain in Portugal:  Poems
19077834,1,US,true,3.82,"One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences worldwide. Confronted with evidence that his uncle murdered his father, and with his mother's infidelity, Hamlet must find a means of reconciling his longing for oblivion with his duty as avenger. The ghost, Hamlet's feigned madness, Ophelia's death and burial, the play within a play, the ""closet scene"" in which Hamlet accuses his mother of complicity in murder, and breathtaking swordplay are just some of the elements that make Hamlet an enduring masterpiece of the theater.",Paperback,https://www.goodreads.com/book/show/19077834-the-georgics,https://www.goodreads.com/book/show/19077834-the-georgics,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12,962949,The Georgics,The Georgics
29752702,15,US,true,4.11,"Real and raw, the voice of R. H. Sin delivers gritty, impassioned truths on matters of loving, living, and leaving in his second book of poetry. Sin's first book is a bestseller and continues to delight his one million followers.
R.H. Sin's second volume continues the passion and vigor of his previous publication. His stanzas inspire strength through the pure emotional energy and the vulnerability of his poems. Relationships, love, pain, and fortitude are powerfully rendered in his poetry, and his message of perseverance in the face of emotional turmoil cuts to the heart of modern-day life.
R.H. Sin's poems are often only a few lines long, and yet the emotional punch of his language gives these words an enduring power beyond the short page. He doesn't back away from the pains and struggles of life and love, and yet his determined, unapologetic voice provides a measure of comfort and a message of perseverance that is at once realistic and indomitable. This blend of determination and painful vulnerability gives his poetry a distinctive, engaging flavor.",Paperback,https://www.goodreads.com/book/show/29752702-whiskey-words-a-shovel-ii,https://www.goodreads.com/book/show/29752702-whiskey-words-a-shovel-ii,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,135,49785780,Whiskey Words & a Shovel II,Whiskey Words & a Shovel II
17064549,2,US,true,4.29,"Author Dainon Moody is a self-proclaimed wanderer on the fabled road of life. In The Sound of Scampering, his first collection of poetry, Moody explores the unique world around him through verse rich in imagery and sensory detail extracted from his life experiences over the course of more than twenty years.
While many of Moody's poems cover relatable subjects, such as lost love, death, friendship, and nature, others offer an engaging, lighter look at life. He recalls what it is like to ride a runt calf, travel back in time to visit his newly wed parents, and sell roadside zucchini. With unguarded honesty, Moody contemplates the yearnings of his heart, his understandings of love, and his hopes for his future, ultimately encouraging others to do the same with their own unfinished lives.
My grandpa went quickly.He forgot his granddaughter's name short months beforeshe was by his hospital bed, playing hymns for him on her violin.And, when they laid him in his grave, soldiersshooting up the air, a folded American flag, my cry was one I hadn't the time to practice.I lost all strength, some oxygen and timenearby sisters keeping me from fallingmy chest caving in. It's the first and last timeI understand the depth of sadnessthat gets forced into a sob.--from ""Three Cries (and None for Help)""",ebook,https://www.goodreads.com/book/show/17064549-the-sound-of-scampering,https://www.goodreads.com/book/show/17064549-the-sound-of-scampering,https://images.gr-assets.com/books/1356049417m/17064549.jpg,4,23403058,The Sound of Scampering,The Sound of Scampering
18999078,6,US,true,4.21,"Emily Dickinson (1830-1886) was an American poet who wrote an incredible amount of poems. Having lived mostly as a recluse, it was only after her death that Dickinson gained popularity as one of America's greatest poets. This version of Dickinson's Complete Poems includes a table of contents.",Paperback,https://www.goodreads.com/book/show/18999078-the-complete-poems-of-emily-dickinson,https://www.goodreads.com/book/show/18999078-the-complete-poems-of-emily-dickinson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,271,1443553,The Complete Poems of Emily Dickinson,The Complete Poems of Emily Dickinson
8148966,1,US,true,2.77,"One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences worldwide. Confronted with evidence that his uncle murdered his father, and with his mother's infidelity, Hamlet must find a means of reconciling his longing for oblivion with his duty as avenger. The ghost, Hamlet's feigned madness, Ophelia's death and burial, the play within a play, the ""closet scene"" in which Hamlet accuses his mother of complicity in murder, and breathtaking swordplay are just some of the elements that make Hamlet an enduring masterpiece of the theater.",Paperback,https://www.goodreads.com/book/show/8148966-the-ladies-delight,https://www.goodreads.com/book/show/8148966-the-ladies-delight,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,16,12948491,The Ladies Delight,The Ladies Delight
35846525,3,US,true,4.44,"In ""This is How I Die"", Kat Savage brings all of her previous works together under one title. Mad Woman, Anchors & Vacancies, Redamancy, and most of Throes are sectioned here to take you on a journey. From madness to love and the heartache in between, it's all here.",Paperback,https://www.goodreads.com/book/show/35846525-this-is-how-i-die,https://www.goodreads.com/book/show/35846525-this-is-how-i-die,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,9,57141735,This is How I Die: Collected Poems,This is How I Die: Collected Poems
19267696,2,US,true,3.96,"One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences worldwide. Confronted with evidence that his uncle murdered his father, and with his mother's infidelity, Hamlet must find a means of reconciling his longing for oblivion with his duty as avenger. The ghost, Hamlet's feigned madness, Ophelia's death and burial, the play within a play, the ""closet scene"" in which Hamlet accuses his mother of complicity in murder, and breathtaking swordplay are just some of the elements that make Hamlet an enduring masterpiece of the theater.",ebook,https://www.goodreads.com/book/show/19267696-solipsist,https://www.goodreads.com/book/show/19267696-solipsist,https://images.gr-assets.com/books/1408938573m/19267696.jpg,22,2737401,Solipsist,Solipsist
32886178,2,US,true,2.33,"One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences worldwide. Confronted with evidence that his uncle murdered his father, and with his mother's infidelity, Hamlet must find a means of reconciling his longing for oblivion with his duty as avenger. The ghost, Hamlet's feigned madness, Ophelia's death and burial, the play within a play, the ""closet scene"" in which Hamlet accuses his mother of complicity in murder, and breathtaking swordplay are just some of the elements that make Hamlet an enduring masterpiece of the theater.",Paperback,https://www.goodreads.com/book/show/32886178-for-nirvana,https://www.goodreads.com/book/show/32886178-for-nirvana,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3,53500568,For Nirvana: 108 Zen Sijo Poems,For Nirvana: 108 Zen Sijo Poems
28385945,5,US,true,4.34,"'What matters is to live everything. Livethe questions for now.'
A hugely influential collection for writers and artists of all kinds, Rilke's profound and lyrical letters to a young friend advise on writing, love, sex, suffering and the nature of advice itself.
One of 46 new books in the bestselling Little Black Classics series, to celebrate the first ever Penguin Classic in 1946. Each book gives readers a taste of the Classics' huge range and diversity, with works from around the world and across the centuries - including fables, decadence, heartbreak, tall tales, satire, ghosts, battles and elephants.",Paperback,https://www.goodreads.com/book/show/28385945-letters-to-a-young-poet,https://www.goodreads.com/book/show/28385945-letters-to-a-young-poet,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26,1208289,Letters to a Young Poet,Letters to a Young Poet
13493398,12,US,true,4.02,"This selection of poems by Leonard Cohen, one of the most acclaimed singer-songwriters in the world, is accompanied by twenty-four of his striking and provocative drawings.
Cohen first made his name as a poet more than half a century ago and since then his achievements in poetry and music have made him an internationally revered figure. These fifteen poems, including ""Death of a Lady's Man,"" ""On Hearing a Name Long Unspoken,"" and ""The Embrace,"" are drawn from across his remarkable career and appear here for the first time with his illustrations. With its lyrical intensity and sensual immediacy, Fifteen Poemsoffers a potent distillation of the genre-crossing genius of one of the most admired artists of our time.",ebook,https://www.goodreads.com/book/show/13493398-fifteen-poems,https://www.goodreads.com/book/show/13493398-fifteen-poems,https://images.gr-assets.com/books/1329756676m/13493398.jpg,98,19034442,Fifteen Poems,Fifteen Poems
10367410,1,US,true,4.0,"Malinda Markham's peoms are inspired in part by her fascination with Japanese language, art, and literature. Her reactions to and interpretations of that country's history, culture, and people are in these verses, echoing with the voices and silences of women across time. Markham imagines the experiences of many women: a geisha laments her past in ""Geisha Considered as Making,"" as a mother laments for her daughter's future in ""Yield to This."" Markham is intrigued with how language tries but ultimately fails to hold memory in place. She grapples with the translation of words and feeling and shows how this failure also brings a searching for belief - a word that repeats throughout these poems - in a world that cannot allow it. Writes Cole Swenson, ""Markham's language has the delicacy of the fine bones of the inner ear; it is, itself, a form of listening - to insects, birds, traffic, to the world. Her listening brings things into being, catching the nuances of change, from season to season, culture to culture, impression to language. This is a radiant collection.""",ebook,https://www.goodreads.com/book/show/10367410-ninety-five-nights-of-listening,https://www.goodreads.com/book/show/10367410-ninety-five-nights-of-listening,https://images.gr-assets.com/books/1421711654m/10367410.jpg,1,1391495,Ninety-Five Nights of Listening: Poems,Ninety-Five Nights of Listening: Poems
8138732,1,US,true,4.1,"The Bhagavad Gita, also more simply known as Gita, is a Hindu scripture, though its philosophies and insights are intended to reach beyond the scope of religion and to humanity as a whole. It is at times referred to as the ""manual for mankind"" and has been highly praised by not only prominent Indians such as Mohandas Karamchand Gandhi but also Aldous Huxley, Albert Einstein, J. Robert Oppenheimer, Ralph Waldo Emerson, Carl Jung and Herman Hesse. It is considered among the most important texts in the history of literature and philosophy. The Bhagavad Gita comprises exactly 700 verses, and is a part of the Mahabharata. The teacher of the Bhagavad Gita is Lord Krishna, who is revered by Hindus as a manifestation of God (Parabrahman) itself, and is referred to within as Bhagavan, the Divine One.
The content of the Gita is the conversation between Lord Krishna and the Pandava Prince Arjuna taking place on the battlefield before the start of the Kurukshetra War. Responding to Arjuna's confusion and moral dilemma about fighting his own cousins, Lord Krishna explains to Arjuna his duties as a warrior and prince, and elaborates on different Yogic and Vedantic philosophies, with examples and analogies. This has led to the Gita often being described as a concise guide to Hindu theology and also as a practical, self-contained guide to life. - from Wikipedia",Paperback,https://www.goodreads.com/book/show/8138732-the-bhagavad-gita,https://www.goodreads.com/book/show/8138732-the-bhagavad-gita,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,23,1492580,The Bhagavad-Gita,The Bhagavad-Gita
10193713,1,US,true,4.04,"Marvell's oeuvre must be one of the smallest of any major English poet. His poems range from the public An Horatian Ode Upon Cromwell's Return from Ireland, perhaps the greatest political poem in English, to the exquisite lyricism of The Mower to the Glow-worms.",Paperback,https://www.goodreads.com/book/show/10193713-selected-poems,https://www.goodreads.com/book/show/10193713-selected-poems,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1,263489,Selected Poems,Selected Poems
33833094,8,US,true,4.34,"Bestselling author J.R. Rogue returns with her second volume of poetry, Tell Me Where It Hurts, a raw, heartbreaking, and honest glimpse into the demons she has faced in her 33 years.",Paperback,https://www.goodreads.com/book/show/33833094-tell-me-where-it-hurts,https://www.goodreads.com/book/show/33833094-tell-me-where-it-hurts,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,33,50641821,Tell Me Where It Hurts,Tell Me Where It Hurts
20875363,2,US,true,3.47,"<>hw mlk lfrs, wbn qwrsh l'kbr, wy`rf bsm qmbyz, twl~ lHkm `qb 'n lqy wldh Htfh fy Hd~ lHmlt, wqd 'rd 'n ysttb lh 'mr Hkmh fnd~ bnfsh fr`wnan k'nh mn lmw'mnyn bllh amwn, wlkn khn@ amwn tnby'w b'nh syhzm, mm 'Sbh blGDb, f'rsl Hml@ kn hw qy'dh l~ wH@ syw@ lhdm m`bd amwn Hyth hbt `wSf lSHr `lyh why fy Tryqh fdfnth blrml wlm ynj mnh 'Hd, wkn lmw'rkh hyrwdwt qd qdr `dd jnwd ljysh ldhy qm bhdhh lHml@ bmy'tyn wkhmsyn 'lf jndy, wqd wjh l`qd lnqd lshwqy fy hdhh lmsrHy@ lrwy'y@ mn thlth@ jwnb; 'wlh: 'n lsh`r qym@ nsny@ l lsny@, wthnyh: 'n lqSyd@ bny@ Hy@ l qT`an mtnthr@, wthlthh: 'n lsh`r t`byr tlqy'y l yft`l, 'w km knw yqwlwn qdyman mTbw` l mSnw`, wqd rt'~ l`qd 'n nSyb shwqy Dy'yl blqys `l~ hdhh ljwnb.
tHmyl hdh lktb mjnan
http://www.hindawi.org/kalimat/62425297/",ebook,https://www.goodreads.com/book/show/20875363,https://www.goodreads.com/book/show/20875363,https://images.gr-assets.com/books/1392883145m/20875363.jpg,4,13371658,قمبيز,قمبيز
15763752,2,US,true,4.89,"maikro collects 44 haiku and 28 works of microfiction, most falling in the speculative fiction realm (science fiction, fantasy, horror) with a few literary pieces tossed in for good measure",Kindle Edition,https://www.goodreads.com/book/show/15763752-maikro,https://www.goodreads.com/book/show/15763752-maikro,https://images.gr-assets.com/books/1342905505m/15763752.jpg,6,21466019,Maikro: Haiku and Microfiction,Maikro: Haiku and Microfiction
30769639,4,US,true,2.91,"This beautiful and lyrical novel in verse delivers a fresh and captivating retelling of Shakespeare's Romeo and Julietthat transports the star-crossed lovers to the modern-day Israeli-Palestinian conflict in Gaza.
Ronit, an Israeli girl, lives on one side of the barrier fence. Jamil, a Palestinian boy, lives on the other side. Only miles apart but separated by generations of conflict--much more than just the concrete blockade between them. Their fathers, however, work in a distrusting but mutually beneficial business arrangement, a relationship that brings Ronit and Jamil together. And lightning strikes. The kind of lightning that transcends barrier fences, war, and hatred. Ronit and Jamil fall desperately into the throes of forbidden love, one that would create an irreparable rift between their families if it were discovered. But a love this big can be kept secret for only so long. Soon, the teenage lovers must face the fateful choice to save their lives or their loves, as it may not be possible to save both.",Paperback,https://www.goodreads.com/book/show/30769639-ronit-jamil,https://www.goodreads.com/book/show/30769639-ronit-jamil,https://images.gr-assets.com/books/1481804101m/30769639.jpg,7,50807696,Ronit & Jamil,Ronit & Jamil
24936849,6,US,true,3.62,"A re-release of a collection of poetry published in 2013 by an unknown author, known by the pseudonym ""xq"". This revisit contains 65 new poems in addition to the original collection, opening with a letter addressing the initial project and finally revealing the previously anonymous author, Naveed Abdullah Khan.",Paperback,https://www.goodreads.com/book/show/24936849,https://www.goodreads.com/book/show/24936849,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,24,52967428,;,;
12592563,1,US,true,3.75,This is a pre-1923 historical reproduction that was curated for quality. Quality assurance was conducted on each of these books in an attempt to remove books with imperfections introduced by the digitization process. Though we have made best efforts - the books may have occasional errors that do not impede the reading experience. We believe this work is culturally important and have elected to bring the book back into print as part of our continuing commitment to the preservation of printed works worldwide.,Paperback,https://www.goodreads.com/book/show/12592563-verse,https://www.goodreads.com/book/show/12592563-verse,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5,3011019,Verse,Verse
13583378,8,US,true,3.89,"One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences worldwide. Confronted with evidence that his uncle murdered his father, and with his mother's infidelity, Hamlet must find a means of reconciling his longing for oblivion with his duty as avenger. The ghost, Hamlet's feigned madness, Ophelia's death and burial, the play within a play, the ""closet scene"" in which Hamlet accuses his mother of complicity in murder, and breathtaking swordplay are just some of the elements that make Hamlet an enduring masterpiece of the theater.",ebook,https://www.goodreads.com/book/show/13583378-the-hero-poems,https://www.goodreads.com/book/show/13583378-the-hero-poems,https://images.gr-assets.com/books/1333864250m/13583378.jpg,45,19169882,The Hero Poems,The Hero Poems
19461531,2,US,true,4.37,"Translations, like everything else, wear out over time, as language, and those who read or use it, change. With a poet like Cavafy, who was so precisely tuned to the idiom of his peers, it is even more important to update the English versions of his poems frequently, so that they have the same immediate resonance with the times as the originals had with their time. This is, of course, an impossible task. There is no single word, much less any phrase, that has exactly the same weight and hierarchy of primary and secondary meanings in another language. Add to that the differences in sound patterns and rhythmic signatures or emphases, and it becomes clear that the best one can do is to approximate, sometimes by straying from the awkwardness of literal, dictionary definitions, the poetic effects of the original poems. Robert Lowell called his attempts ""Imitations"" and I think that the ambition and humility of that designation makes it a more or less accurate label for what is presented here, English versions of a celebrated body of work that could never have been written in English, much less in Canadian English with our vastly different history and culture, different even from the English that evolved in Britain over many centuries. Certainly there are problematics that have remained unresolved, and occasional passages of unavoidable clumsiness, but we have tried to approximate both Cavafy's intimate, precise sense of idiomatic speech, and his consummate ear for traditional forms revitalized by the Demotic Greek of Alexandria. If we haven't fully succeeded, our hope is that something of the poet's distinctive genius and skill remains, and remains accessible to our readers, if only as a trace element here and there, or in the cumulative force of the book as a whole.
- George Amabile, Editor",Paperback,https://www.goodreads.com/book/show/19461531-constantine-p-cavafy,https://www.goodreads.com/book/show/19461531-constantine-p-cavafy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,8,86912,Constantine P. Cavafy: Poems,Constantine P. Cavafy: Poems
15714901,10,US,true,4.22,"Free online poetry.
Tor.com is celebrating National Poetry Month by featuring science fiction and fantasy poetry from a variety of SFF authors. You'll find classic works, hidden gems, and new commissions featured on the site throughout the month. Bookmark the Poetry Month index for easy reading.
On this Saturday we're featuring a new composition from Catherynne M. Valente, ""What the Dragon Said: A Love Story.""",ebook,https://www.goodreads.com/book/show/15714901-what-the-dragon-said,https://www.goodreads.com/book/show/15714901-what-the-dragon-said,https://images.gr-assets.com/books/1352344188m/15714901.jpg,66,21383942,What the Dragon Said: A Love Story,What the Dragon Said: A Love Story
10593697,5,US,true,4.25,"William Butler Yeats, whom many consider this century's greatest poet, began as a bard of the Celtic Twilight, reviving legends and Rosicrucian symbols. By the early 1900s, however, he was moving away from plush romanticism, his verse morphing from the incantatory rhythms of ""I will arise and go now, and go to Innisfree"" into lyrics ""as cold and passionate as the dawn."" At every stage, however, Yeats plays a multiplicity of poetic roles. There is the romantic lover of ""When You Are Old"" and ""A Poet to His Beloved"" (""I bring you with reverent Hands / The books of my numberless dreams...""). And there are the far more bitter celebrations of Maud Gonne, who never accepted his love and engaged in too much politicking for his taste:
Why should I blame her that she filled my days
With misery, or that she would of late
Have taught to ignorant men most violent ways,
Or hurled the little streets upon the great,
Had they but courage equal to desire?
There is also the poet of conscience - and confrontation. His 1931 ""Remorse for Intemperate Speech"" ends:
Out of Ireland have we come.
Great hatred, little room,
Maimed us at the start.
I carried from my mother's womb
A fanatic heart.
Yeats was to explore several more sides of himself, and of Ireland, before his Last Poemsof 1938-39. Many are difficult, some snobbish, others occult and spiritualist. As Brendan Kennelly writes, Yeats ""produces both poppycock and sublimity in verse, sometimes closely together."" On the other hand, many prophetic masterworks are poppycock-free - for example, ""The Second Coming""
Turning and turning in the widening gyre
The falcon cannot hear the falconer;
Things fall apart; the centre cannot hold;
Mere anarchy is loosed upon the world...
and such inquiries into inspiration as ""Among School Children"" (""O body swayed to music, O brightening glance, / How can we know the dancer from the dance?""). And at his best, Yeats extends the meaning of love poetry beyond the obviously romantic: love becomes a revolutionary emotion, attaching the poet to friends, history, and the passionate life of the mind. - Kerry Fried",Paperback,https://www.goodreads.com/book/show/10593697-collected-poems-by,https://www.goodreads.com/book/show/10593697-collected-poems-by,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,93,629495,Collected Poems [ By: William Butler Yeats ],Collected Poems [ By: William Butler Yeats ]
7787257,2,US,true,1.55,"yrwy <>blsnd 'khbr w'sh`r `dd mn lns llty `Srn Sdr lslm wl`Sr l'mwy. wqd 'shb fy srd m wrdh `n b`Dhn km fy 'khbr lsh`r@ lshhyr@ <>, fym ymkn 'n n`daWh bmnzl@ trjm fryd@ lhw'l lsh`rt. wt'ty l'byt fy syq yD`n fy 'jw lsh`r, wmlbst jrynh `l~ lsn qy'lth, wytTraWq l~ Tryq@ t`Ty mtlqyh m`h, ftr@ tsjl lsh`r@ sh`ran, wtr@ thjw bnan 'w trthy zwjan, wtmdH khlyf@ fy khbr akhr... whkdh. jdyrun bldhkr 'n hdh lktb yu`duW thlth m 'uliWf fy 'sh`r ns l`rb, wdhlk b`d <>llmfj` lbSry, w<>l'by lfrj l'Sfhny, l'mr ldhy yshyr l~ m wSlt lyh lns mn mkn@ mrmwq@ fy mjl bd`yinW qd ykhyaWl l~ lb`D 'nh Hkrun `l~ fTHl lsh`r mn lrjl.",ebook,https://www.goodreads.com/book/show/7787257,https://www.goodreads.com/book/show/7787257,https://images.gr-assets.com/books/1415031849m/7787257.jpg,11,10730607,أشعار النساء,أشعار النساء
34449756,3,US,true,4.8,"In her debut poetry collection, Lydia Havens explores how mental illness, grief, and abuse have correlated in her own life, and in the patterns she observes in the rest of the world. Divided into four thematic parts, Survive Like the Water describes trauma using everyday occurrences and objects, and asks necessary questions about healing as a lifelong process.",ebook,https://www.goodreads.com/book/show/34449756-survive-like-the-water,https://www.goodreads.com/book/show/34449756-survive-like-the-water,https://images.gr-assets.com/books/1488476170m/34449756.jpg,10,55560857,Survive Like the Water,Survive Like the Water
5492746,1,US,true,5.0,"For centuries, poets have been ensnared - as one of their number, Andrew Marvell put it - by the beauty of flowers. Then, from the middle of the eighteenth century onward, that enjoyment was enriched by a surge of popular interest in botany. Besides exploring the relationship between poetic and scientific responses to the green world within the context of humanity???s changing concepts of its own place in the ecosphere, Molly Mahood considers the part that flowering plants played in the daily lives and therefore in the literary work of a number of writers who could all be called poet-botanists: Erasmus Darwin, George Crabbe, John Clare, John Ruskin and D. H. Lawrence. A concluding chapter looks closely at the meanings, old or new, that plants retained or obtained in the violent twentieth century.",Paperback,https://www.goodreads.com/book/show/5492746-the-poet-as-botanist,https://www.goodreads.com/book/show/5492746-the-poet-as-botanist,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1,5560394,The Poet as Botanist,The Poet as Botanist
25356501,1,US,true,3.8,"Milton comienza expresando el fin de ""justificar los caminos de Dios"" respondiendo a traves de una descripcion psicologica de los principales protagonistas del poema: Dios, Adan y Eva, y el diablo, cuyas actitudes acaban por revelar el mensaje esperanzador que se esconde tras la perdida del paraiso original. En el poema, el cielo y el infierno representan estados de animo antes que espacios fisicos.
La obra comienza en el infierno (descrito mediante referencias a la permanente insatisfaccion y desesperacion de sus habitantes), desde donde Satanas (definido por el sufrimiento) decide vengarse de Dios de forma indirecta, esto es, a traves de los seres recien creados que viven en un estado de felicidad permanente.",Paperback,https://www.goodreads.com/book/show/25356501-el-paraiso-perdido,https://www.goodreads.com/book/show/25356501-el-paraiso-perdido,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3,1031493,El Paraiso Perdido,El Paraiso Perdido
20937910,16,US,true,3.82,"Vivid, enjoyable and comprehensible, the poet and pre-eminent translator Stephen Mitchell makes the oldest epic poem in the world accessible for the first time. Gilgamesh is a born leader, but in an attempt to control his growing arrogance, the Gods create Enkidu, a wild man, his equal in strength and courage. Enkidu is trapped by a temple prostitute, civilised through sexual experience and brought to Gilgamesh. They become best friends and battle evil together. After Enkidu's death the distraught Gilgamesh sets out on a journey to find Utnapishtim, the survivor of the Great Flood, made immortal by the Gods to ask him the secret of life and death. Gilgamesh is the first and remains one of the most important works of world literature. Written in ancient Mesopotamia in the second millennium B.C., it predates the Iliad by roughly 1,000 years. Gilgamesh is extraordinarily modern in its emotional power but also provides an insight into the values of an ancient culture and civilisation.",Paperback,https://www.goodreads.com/book/show/20937910-gilgamesh,https://www.goodreads.com/book/show/20937910-gilgamesh,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,556,57200665,Gilgamesh: A New English Version,Gilgamesh: A New English Version
7132073,11,US,true,4.23,"The Waste Land and Other Poems, by T. S. Eliot, is part of the Barnes & Noble Classics series, which offers quality editions at affordable prices to the student and the general reader, including new scholarship, thoughtful design, and pages of carefully crafted extras.
Here are some of the remarkable features of Barnes & Noble Classics:
-New introductions commissioned from today's top writers and scholars
-Biographies of the authors
-Chronologies of contemporary historical, biographical, and cultural events
-Footnotes and endnotes
-Selective discussions of imitations, parodies, poems, books, plays, paintings, operas, statuary, and films inspired by the work
-Comments by other famous authors
-Study questions to challenge the reader's viewpoints and expectations
-Bibliographies for further reading
-Indices & Glossaries, when appropriate
All editions are beautifully designed and are printed to superior specifications; some include illustrations of historical interest. Barnes & Noble Classics pulls together a constellation of influences - biographical, historical, and literary - to enrich each reader's understanding of these enduring works.",ebook,https://www.goodreads.com/book/show/7132073-the-waste-land-and-other-poems,https://www.goodreads.com/book/show/7132073-the-waste-land-and-other-poems,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,153,15306654,The Waste Land and Other Poems (Barnes & Noble Classics Series),The Waste Land and Other Poems (Barnes & Noble Classics Series)
34706849,7,US,true,4.49,"One of the greatest plays of all time, the compelling tragedy of the tormented young prince of Denmark continues to capture the imaginations of modern audiences worldwide. Confronted with evidence that his uncle murdered his father, and with his mother's infidelity, Hamlet must find a means of reconciling his longing for oblivion with his duty as avenger. The ghost, Hamlet's feigned madness, Ophelia's death and burial, the play within a play, the ""closet scene"" in which Hamlet accuses his mother of complicity in murder, and breathtaking swordplay are just some of the elements that make Hamlet an enduring masterpiece of the theater.",Paperback,https://www.goodreads.com/book/show/34706849-new-american-best-friend,https://www.goodreads.com/book/show/34706849-new-american-best-friend,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,55,54887418,New American Best Friend,New American Best Friend
